AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DLC count,About the game,Supported languages,Full audio languages,Reviews,Header image,Website,Support url,Support email,Windows,Mac,Linux,Metacritic score,Metacritic url,User score,Positive,Negative,Score rank,Achievements,Recommendations,Notes,Average playtime forever,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Developers,Publishers,Categories,Genres,Tags,Screenshots,Movies
1873270,"ColdSun","Feb 9, 2022","0 - 0",0,0,0.0,0,"*** developed in 15 weeks *** Cold Sun is a powerful little narrative driven third person stealth adventure where you and your little brother attempt to sneak into the last habitable oasis in a post apocalyptic world. Created by students at UQAC, Cold Sun is a third person stealth adventure that takes place in a post-apocalyptic world that’s running out of fresh water and is overflowing with garbage (just imagine the Earth in a few decades time). The majority of the world is uninhabitable now and raiders roam the lands looking to steal everything they can from anyone passing by. There is one last habitable oasis, but getting there won’t be easy as it’s well guarded – you’ll need to bribe your way past guards and sneak past raiders as you attempt to get you and your brother to safety. It takes around 30 minutes to play through Cold Sun and it really impresses with its high quality artwork, exceptional environmental detail and heartfelt narrative. The stealth mechanics are particularly well implemented – offering a nice amount of challenge, but also being forgiving enough to allow you to recover from mistakes. A beautifully crafted little stealth adventure with a lot of heart.","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/1873270/header.jpg?t=1646172031","","","deosadamaslol@gmail.com",True,False,False,0,"",0,0,0,"",0,0,"",0,0,0,0,"student games","N/A","Single-player,Full controller support","Adventure","","https://cdn.akamai.steamstatic.com/steam/apps/1873270/ss_27083ededeb26feab12a94608b8244a2bead4d40.1920x1080.jpg?t=1646172031,https://cdn.akamai.steamstatic.com/steam/apps/1873270/ss_728dc90e496061bea14cca2c6c52f445cc1d71d4.1920x1080.jpg?t=1646172031,https://cdn.akamai.steamstatic.com/steam/apps/1873270/ss_7e052724c2c372b6864782488c6d8bf00c4b3233.1920x1080.jpg?t=1646172031,https://cdn.akamai.steamstatic.com/steam/apps/1873270/ss_a73839c6563940f6480d71ba175ec5d4ed1bac1d.1920x1080.jpg?t=1646172031,https://cdn.akamai.steamstatic.com/steam/apps/1873270/ss_81ac33bc0df03a7e03ee90ea4b2b632ac9a5e539.1920x1080.jpg?t=1646172031","http://cdn.akamai.steamstatic.com/steam/apps/256868658/movie_max.mp4?t=1642392570"
1988030,"Rain Ruin","Jul 15, 2022","0 - 20000",0,0,2.99,0,"FPS walking simulator type psychological horror game. It is set in an abandoned Western-style building in the mountains of Japan. The story progresses as you explore. Find items such as keys, or use the zoom feature (right stick press / right click) to explore. There are no action elements such as running away or fighting. Explore at your own pace. Story She got lost in the mountains and it was raining. And she shelters in the ruins she accidentally finds. However, the rain does not stop even at night. The smartphone can't even call for help outside the service area, and she spends the night in her ruins. There is no electricity in the ruins and it is pitch black. Only the light of the smartphone is reliable. And when I was exploring the ruins, I heard crying out of nowhere ... Graphic High image quality is created with a realistic immersive feeling in mind. Please enjoy the creepy and unpleasant feeling. If the processing is heavy, please lower the image quality in the in-game settings. You can access the settings screen from the home screen or from the pause menu you are playing. Character voice Only Japanese voice is supported (using AI voice synthesis technology software 'VOICEPEAK').","['Japanese']","['Japanese']","","https://cdn.akamai.steamstatic.com/steam/apps/1988030/header.jpg?t=1658588124","","","c2lelou@gmail.com",True,False,False,0,"",0,9,1,"",0,0,"",0,0,0,0,"神戸ルル","神戸ルル","Single-player,Full controller support","Adventure,Indie","Horror,Adventure,3D,3D Platformer,Realistic,First-Person,Walking Simulator,Hidden Object,Indie,Exploration,Controller,Singleplayer","https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_870a97ef1ae964fee427b6355f1852a0af40338f.1920x1080.jpg?t=1658588124,https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_933b1ec667812f6a35794bb2bcfe2495f4734282.1920x1080.jpg?t=1658588124,https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_890beae43e4ef224e149a1b2e3e8d7ea0a15e6ce.1920x1080.jpg?t=1658588124,https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_ace5bca0d39656d6ac601a32ce13d7e6bd3de41a.1920x1080.jpg?t=1658588124,https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_d8bad9340ec09273745bfdbca8a78f43832e305f.1920x1080.jpg?t=1658588124,https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_9ec7abc6c17b4fc27ff2ef2983e556e66ae624dd.1920x1080.jpg?t=1658588124,https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_d8f78bb4e4ce3b6b7ced9818bd0966dbb0b63ece.1920x1080.jpg?t=1658588124,https://cdn.akamai.steamstatic.com/steam/apps/1988030/ss_d0d71727ced41edc71c64452b2222cf5a217c50e.1920x1080.jpg?t=1658588124","http://cdn.akamai.steamstatic.com/steam/apps/256892837/movie_max.mp4?t=1655854012"
1148500,"PuPaiPo Space Deluxe","Dec 19, 2019","0 - 20000",0,0,4.99,1,"PuPaiPo Space is a colorful space shoot-em-up in which you travel from Stage to Stage in search of the legendary space pizza. Piloting your trusty spaceship, you will have to battle waves of opponents, dodge hundreds of bullets, pick sweet power ups and face powerful bosses! Travel through 7 different stages. Jumping from one stage to another requires your space jumping engine to recharge for roughly 90 seconds. During that time you will have to defend yourself from all the opponents in the area and defeat its boss. Up to 4 players can play locally to tackle this journey together. Controls are quite simple: Move (up,down,left,right) and you can either Aim &amp; Shoot or use the new experimental technology known as Auto-Shoot. If you are in a pinch, you can also use bombs to deal massive damage and destroy any bullets in your surroundings. However, you have a limited amount of bombs, so use them wisely! NEW GAME MODES Once you beat the game in any difficulty, you will gain access to two new game modes! BOSS RUSH Fight all the bosses in the game one after another, are you up to the task? SURVIVAL Survive waves and waves of opponents for as long as you can, put your piloting skills to the test!","['English', 'Spanish - Spain', 'French', 'Portuguese']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1148500/header.jpg?t=1594118353","https://bolhut.com/PuPaiPo-Space-Deluxe/","http://bolhut.com/","polpu@bolhut.com",True,False,True,0,"",0,9,0,"",22,0,"",0,0,0,0,"BolHut","BolHut","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together","Action,Casual,Indie","Arena Shooter,Shoot 'Em Up,Top-Down Shooter,Bullet Hell,Casual,Arcade,2D,Cute,Action,Colorful,Pixel Graphics,Family Friendly,Space,4 Player Local,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Singleplayer,Indie","https://cdn.akamai.steamstatic.com/steam/apps/1148500/ss_9a88e8d34d9a559b5daf72f294f8283939f30be0.1920x1080.jpg?t=1594118353,https://cdn.akamai.steamstatic.com/steam/apps/1148500/ss_e77a85aa63450dd76e6166cb074374487e440e70.1920x1080.jpg?t=1594118353,https://cdn.akamai.steamstatic.com/steam/apps/1148500/ss_5514ca6405d29096e892c056528940934c6a00bc.1920x1080.jpg?t=1594118353,https://cdn.akamai.steamstatic.com/steam/apps/1148500/ss_a6f807f329848a84460a656c6efda2f48dc6d275.1920x1080.jpg?t=1594118353,https://cdn.akamai.steamstatic.com/steam/apps/1148500/ss_4d155d0badb0dd6d7281f72afad583c8f2a27ad1.1920x1080.jpg?t=1594118353,https://cdn.akamai.steamstatic.com/steam/apps/1148500/ss_207173bc860e9920e615f1b8d1594a1ef863014e.1920x1080.jpg?t=1594118353,https://cdn.akamai.steamstatic.com/steam/apps/1148500/ss_1c1891ad692b03efe59f2ba434e7511cf8c4943e.1920x1080.jpg?t=1594118353","http://cdn.akamai.steamstatic.com/steam/apps/256770542/movie_max.mp4?t=1576742393"
1574320,"神秘世界 Mysterious world","Mar 30, 2021","0 - 20000",0,0,4.99,0,"Want to enter the virtual world? Are you playing games in the virtual world now? This is a puzzle game in a virtual world It consists of four games with different gameplay. In the game, it constantly challenges high scores, breaks its own records and strengthens its brain. A background with music rhythm can bring out a virtual paradise. This is my first VR game If you like it Then, please play it and be happy. And hope you leave a message. The proceeds from this game will be used in my next game If you do not like Then, please submit a refund request in Steam customer service, hope you leave a message to point out the shortcomings, I will correct it. Guo YuCheng's work I hope you like it","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1574320/header.jpg?t=1617152650","","","2729680104@qq.com",True,False,False,0,"",0,0,1,"",0,0,"",0,0,0,0,"Guo YuCheng","Guo YuCheng","Single-player","Casual,Indie,Strategy","Casual,VR,Strategy,Immersive Sim,Fantasy,Score Attack,Psychedelic,Music-Based Procedural Generation,Singleplayer,RTS,Puzzle-Platformer,Indie,Minimalist,Logic,6DOF,Tabletop,Point & Click","https://cdn.akamai.steamstatic.com/steam/apps/1574320/ss_0890402d70ddb0d449b926413180f40290ebe14f.1920x1080.jpg?t=1617152650,https://cdn.akamai.steamstatic.com/steam/apps/1574320/ss_518390afd3493154e2f4c07daf1d22651d7695f9.1920x1080.jpg?t=1617152650,https://cdn.akamai.steamstatic.com/steam/apps/1574320/ss_240cc651e38db3069bfa322c83f284c1dc8ed164.1920x1080.jpg?t=1617152650,https://cdn.akamai.steamstatic.com/steam/apps/1574320/ss_65c1ae5cd40bc1088c0e82986622cf141ddb2862.1920x1080.jpg?t=1617152650,https://cdn.akamai.steamstatic.com/steam/apps/1574320/ss_9382f68b69ddc8679c9c56802a2557d23c9e859f.1920x1080.jpg?t=1617152650","http://cdn.akamai.steamstatic.com/steam/apps/256825240/movie_max.mp4?t=1615899417"
1484250,"All is Fair in Dust and Air","Sep 21, 2021","0 - 20000",0,0,9.99,0,"'With an airship even the sky isn't the limit, just another hurdle.' -William Aven Welcome to our vision of the world of Guns of Icarus! This visual novel is an expansive, over 800,000 word, tale that follows the coming of age story of William Aven. A young man about to chart his own course in the skies across all six nations in the Guns of Icarus universe. Journey from the frozen under-cities of Anglea, to the unforgiving sands of the Arashi desert. Dating sim? Ha! In Dust and Air you will fight ruthless air pirates, discover treasures of the ancient world, and uncover the seedy underbelly of the Guns of Icarus universe! Falling in love with the woman you love, is like icing on a cake! Each story has numerous endings and choice points which determine the outcome. Some even cross over with each other! All is Fair in Dust and Air leans more to the novel side of visual novels. We don't make you farm stat points or micromanage your relationship status. Like a good book, this visual novel is meant to be enjoyed at whatever pace you wish. This, of course includes, whatever ending you feel is best for the characters. The first story available to players will be the introduction story which takes place in Cathedral, a major independent city and trade hub within the Guns of Icarus world: Here you'll be able to experience our vision of Cathedral and meet five of our six main heroines! This initial story for Cathedral is currently over 50,000 words. Which is already surpassing most western visual novels on Steam. From here, our game production will shift to the story arcs for each heroine. These will currently be developed into standalone games that link to the original Cathedral story here. Why not DLC? Because our story arcs average close to 100,000 words each and engine constraints are a PITA! Will we revisit DLC options? Possibly! Dust and Air is a labor of love. It has been created by fans of Guns of Icarus, who were given permission by Muse Games (The creators of Guns of Icarus), to make it. From small beginnings it has since grown to the point it spawned it's own indie game studio to see it released (Broken Hammer Games). However, we must state that this is not direct canon created by Muse, nor do we have sway over Muse's canon for Guns of Icarus. Dust and Air is to be treated as a “legend,” in the universe Muse has created. It is very much a love song for the universe Muse created and we are eternally grateful for the grace they have extended to us to share it with the rest of the world. So whether you are a fan of Guns of Icarus or have never heard of it till now, we welcome you to the world that has inspired: All is Fair in Dust and Air. If you like your stay in ours, we think you'll like your stay in theirs.","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1484250/header.jpg?t=1657092165","https://www.brokenhammergames.com/","https://www.brokenhammergames.com/","feedback@brokenhammergames.com",True,False,False,0,"",0,8,2,"",0,0,"",0,0,0,0,"Broken Hammer Games, LLC","Broken Hammer Games, LLC","Single-player","Adventure,Indie,RPG","Visual Novel,Romance,Dating Sim,Steampunk,Choices Matter,Anime,Story Rich,RPG,Post-apocalyptic,Hand-drawn,2D,Cute,Alternate History,Funny,Lore-Rich,Conversation,Colorful,Emotional,Fantasy,Singleplayer","https://cdn.akamai.steamstatic.com/steam/apps/1484250/ss_aa8a37948d20cc6441f614e10288c1c5341aee6b.1920x1080.jpg?t=1657092165,https://cdn.akamai.steamstatic.com/steam/apps/1484250/ss_4c0916cfccc1487f466cf64969a982ffc1b4a6a0.1920x1080.jpg?t=1657092165,https://cdn.akamai.steamstatic.com/steam/apps/1484250/ss_104e67b967b816dec856bc7560b0c78b94300da8.1920x1080.jpg?t=1657092165,https://cdn.akamai.steamstatic.com/steam/apps/1484250/ss_fae9b0dfed22b1a485695d4e43f1ac02e808de84.1920x1080.jpg?t=1657092165,https://cdn.akamai.steamstatic.com/steam/apps/1484250/ss_438bd6dd170a398a946c61a6414503337a48406b.1920x1080.jpg?t=1657092165","http://cdn.akamai.steamstatic.com/steam/apps/256811958/movie_max.mp4?t=1607731235"
697970,"Pyramaze: The Game","Sep 13, 2017","20000 - 50000",0,0,0.0,0,"Pyramaze: The Game is a 2D hack and slash platformer. The Game was created to honor the great music from Pyramaze the Progressive-Power-Metal-Band. You can choose a character out of 5 bandmembers to fight your way through evil foes taken from the Pyramaze-Lore like Ghosts, Will-o'-the-wisp or the Phoenix. Play as Jacob to use his Guitar-Magic-Staff to summon Fire, Ice and Thunder or Teleport through the enemies Play as Jonah to use his Keytar-Blade to Strike and Slash through the enemy-hordes Play as Morten to use his Drumstick-Spear to fill the screen with mighty water attacks Play as Terje to use his Microphone-Hammer to create powerfull schockwaves Play as Toke to use his Guitar-Axe to burn the Evil with his Fire abilities. Move your character to the right of the screen and defeat as many enemies as you can to get Pyrapoints. If you reach the far right of a map you will transition to the next map. There are a total of 6 stages and 2 Bosses, every Stage gives you a timer of 300 seconds. You take to long? You lose! Your goal is to get the most Pyrapoints to be in the Top 10 Highscore-List. Every Time you die or defeat the final Boss you will be able to submit your Highscore to compare yourself with other players. It might be a good Idea to not just rush through the stages. Collect every Gold Coin, they will grant you a lot Pyrapoints. If your health is low search for the green Coins, they heal 1 Point of your healthbar. The Menu is controlled by mouse and Left-Click. We suggest you check out the 'How To Play' - Section in the Home-Menu. Controls for every Character: Movement - Arrow Key left or right to move and Arrow Key up to jump S - Shield Attack D - Anti Air Attack F - Forward Attack Special Controls for Jonah and Jacob: Teleport to the Left with 'W' and to the right with 'E' Special Controls for Toke and Terje: F - Forward Attack (Any Time without cooldown + usable in air) ___________________ This is the first version of the Game. The Game is and will always be free but we want to offer free support to improve the Game after Release. We are just 2 People who love Video Games and some good Metal. We wanted to give you a short Entertainment and a tough Challenge. Hope you like it and have fun :)","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/697970/header.jpg?t=1505326543","https://www.impawsiblegames.de","https://www.impawsiblegames.de","nico@impawsiblegames.de",True,False,False,0,"",0,20,6,"",0,0,"",0,0,0,0,"Impawsible Games","Impawsible Games","Single-player","Action,Casual,Free to Play,Indie","Free to Play,Action,Indie,Casual","https://cdn.akamai.steamstatic.com/steam/apps/697970/ss_161029bfd176be08a698f96140f56e6fa45fd3a0.1920x1080.jpg?t=1505326543,https://cdn.akamai.steamstatic.com/steam/apps/697970/ss_98cc0c6a92cc239c5fd4d532879668ae909d3954.1920x1080.jpg?t=1505326543,https://cdn.akamai.steamstatic.com/steam/apps/697970/ss_0dcb0b30142479358f7126d5a2724d4f0921b3ee.1920x1080.jpg?t=1505326543,https://cdn.akamai.steamstatic.com/steam/apps/697970/ss_10204f93e7c2d4c98f54c26e5ce0eeedc175af0a.1920x1080.jpg?t=1505326543,https://cdn.akamai.steamstatic.com/steam/apps/697970/ss_815ab7cd3eb494fb772efad1a73f8e0effb8da57.1920x1080.jpg?t=1505326543","http://cdn.akamai.steamstatic.com/steam/apps/256693325/movie_max.mp4?t=1503994272"
1566370,"Contrast Tunnel","Mar 16, 2021","0 - 20000",0,0,0.99,0,"Contrast Tunnel is a first-person runner-style arcade game. Travel through a tunnel with obstacles, skillfully avoiding them and gain points. Over time, the speed of movement through the tunnel will increase and you will have to concentrate in order not to lose.","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/1566370/header.jpg?t=1615894899","","","orlovasteam@gmail.com",True,False,False,0,"",0,4,1,"",0,0,"",0,0,0,0,"INFINITE BRIDGE","INFINITE BRIDGE","Single-player","Casual,Indie","Casual,Arcade,Puzzle,Runner,3D,First-Person,Stylized,Relaxing,Retro,Indie,Linear,Procedural Generation,Singleplayer","https://cdn.akamai.steamstatic.com/steam/apps/1566370/ss_96675487e697e51c1117c37b1aee0e476209dfe7.1920x1080.jpg?t=1615894899,https://cdn.akamai.steamstatic.com/steam/apps/1566370/ss_24676c2116f2245683f37dc6f9360759a4096a32.1920x1080.jpg?t=1615894899,https://cdn.akamai.steamstatic.com/steam/apps/1566370/ss_95d386e61a4f7c597498cdb8e25b5d9445d81697.1920x1080.jpg?t=1615894899,https://cdn.akamai.steamstatic.com/steam/apps/1566370/ss_12d2cd4e7088fd525fae077be1d682ebd40a0abc.1920x1080.jpg?t=1615894899,https://cdn.akamai.steamstatic.com/steam/apps/1566370/ss_28a3fe4ef864d99c90a968eaafd88b3a27942a05.1920x1080.jpg?t=1615894899","http://cdn.akamai.steamstatic.com/steam/apps/256825668/movie_max.mp4?t=1615567635"
1283660,"Game-Kun: Input Challenge","Feb 9, 2021","0 - 20000",0,0,2.99,0,"Game-Kun: Input Challenge is a reaction-based hiscore mini game. Test your reflexes with your gamepad. Earning badges aids your progress through a course of challenge levels. Unlock skins and other characters to enhance the fun! Can you reach the final level and compete for the ultimate hiscore? *Over 30 Skins to unlock at Launch and more Coming Soon!* Unlock 'Game-Kun' alternate colours and other characters along the way, can you collect them all? We hope you like pressing buttons! This game is not for 'passive-gamers' or 'screen watchers'! Get ready to increase your reaction times, improve your controller skills and level up your brains! Perfect for quick pick up and play sessions, or for playing while waiting for that pesky update to download... Tons of replay value and potentially hours of play time while you compete to dominate the leaderboards! Game-Kun: Input Challenge features a number of brain-busting input challenges including: Regular Inputs Don't Press Inputs Colour Trick Inputs Double Inputs Triple Inputs Multi-Combination Inputs Developer: We are a small 2 person team trying to provide people with fun games that won't exist unless we make them... If you pick up a copy of this game that would be awesome, we really appreciate your support!","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/1283660/header.jpg?t=1612965018","http://www.kasaon.com","www.kasaon.com","kasaonideas@gmail.com",True,False,False,0,"",0,10,0,"",21,0,"",0,0,0,0,"Kasa On","Kasa On Ideas Ltd.","Single-player,Steam Achievements,Full controller support,Steam Leaderboards","Action,Casual,Indie","Indie,Score Attack,Arcade,Fast-Paced,Retro,Quick-Time Events,Action,Casual,Cartoon,Relaxing,Puzzle,e-sports,Collectathon,Anime,Cute,Old School,Controller,Rhythm,Singleplayer,Replay Value","https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_6fc7e6dadcaf7c7d25cf315889513f01db7e7ae4.1920x1080.jpg?t=1612965018,https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_358adf31ee2fdf6a1fa6c0df6c8c4a956e0ba307.1920x1080.jpg?t=1612965018,https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_eb4805a6ceea5425f558dff922609b03d9f5132f.1920x1080.jpg?t=1612965018,https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_4d3d49143a151b1abb81ed1ea17e3e200b1477b6.1920x1080.jpg?t=1612965018,https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_b1d0af877a88438de452afb35cf69b45d6c986e6.1920x1080.jpg?t=1612965018,https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_96d52a51901d5c03807786b094b6f67d57c790bc.1920x1080.jpg?t=1612965018,https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_5c9c96e599c5446b8bda308a49f3af01f720a10b.1920x1080.jpg?t=1612965018,https://cdn.akamai.steamstatic.com/steam/apps/1283660/ss_0fb5a2a2456d72381b4c608a4772b0b59c2b7768.1920x1080.jpg?t=1612965018","http://cdn.akamai.steamstatic.com/steam/apps/256815917/movie_max.mp4?t=1608636765"
1621070,"DeadPoly","Jan 12, 2022","50000 - 100000",99,0,19.99,0,"DeadPoly is a polygon zombie survival looter shooter with base building and crafting. Your only goal is survival, everything else is optional. Play Your Way - Play single player, online server based multiplayer, or online co-op with friends Base Building - Find materials to fortify a building and use it as your base Crafting - Create hundreds of items for all types of situations Scavenging - Search the world or kill enemies to find items Gathering - Raw materials like wood, stone, metal, and more Semi-Realistic Gunplay - Guns have different calibers and shoot physical projectiles from the tip of the barrel Survival Mechanics - Keep your hunger and thirst under control to stay alive Collect - There are hundreds of unique items to collect Day/Night Cycle - Prepare for the darkness beforehand or you'll regret it VOIP - Proximity voice chat The world is in the beginning stages of a zombie apocalypse. Lawlessness has broken out around the globe. Survive at all costs.","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/1621070/header.jpg?t=1658000520","https://deadpoly.com/","","playdeadpoly@gmail.com",True,False,False,0,"",0,1212,245,"",12,1255,"",505,0,505,0,"TFL Games","TFL Games","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements","Action,Adventure,Massively Multiplayer,Early Access","Zombies,Survival,Open World,Post-apocalyptic,Third-Person Shooter,Open World Survival Craft,Multiplayer,Singleplayer,Online Co-Op,PvP,Action,PvE,Sandbox,Loot,Crafting,Base-Building,Building,Shooter,Looter Shooter,Early Access","https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_b51144ccaf2a4954131afc76bdec4aad521f97eb.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_0957f0dd74dcb22b8997a542bc8b1d35de3f3e85.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_337bdbdd86623cccceb224df3a4f5e0ef53bd3db.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_7a3dcfc5bbd688ba9ba6b44c6e6b340092cff9e3.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_adcf88792caec2cae9b28d1ce12d2ac21fac4997.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_5d3459b809b9e3f5ff51cb8409d9786496105261.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_d7f24f2bb5874f7c66cefefb88abaa86eed80d67.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_64d3664d9233e43fa5fd63a059650592010ea86c.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_790a47d170daa8d6330149e8fe7e226c3db43c6d.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_25fe69ed86a6c73d62b931bb282fa4cece960417.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_8337364764ce47ec0bdb929ddd5f1dae5a7a6c21.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_a371c61b8b7489f67914bd1e4fdb798a45f3da4e.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_d0e62cbf002765f535e6cf63abba63835ec7511f.1920x1080.jpg?t=1658000520,https://cdn.akamai.steamstatic.com/steam/apps/1621070/ss_fae745bcac41f5c8ace625af1a2fed3087060a39.1920x1080.jpg?t=1658000520","http://cdn.akamai.steamstatic.com/steam/apps/256874546/movie_max.mp4?t=1645212751,http://cdn.akamai.steamstatic.com/steam/apps/256868944/movie_max.mp4?t=1642044339,http://cdn.akamai.steamstatic.com/steam/apps/256868945/movie_max.mp4?t=1642044343"
1113290,"Token Game","Jun 16, 2020","0 - 20000",0,0,4.99,0,"Have your wits about you and use your cunning to make it to the end. Can you make it to the end without giving up? There is a story to be had here. Are you ready for it? Go on then! Be the smartest person next to that table. Show the world that you are the best because you are. You need to solve puzzles of various difficulties. You need to remove all of the 100 value tokens after which you can remove the 500 value token. Some levels have multiple solutions. You can try to play the game as fast as you cant or in as few moves as possible. You can also do bought if you are good enough. Watch out to collectables too. Unlock the endless runs and play true as many randomly generated levels as you can before failing. But never give up. Just try again and get farther than ever before. Or you can do whatever you want. I don't judge.","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1113290/header.jpg?t=1592326929","","","allugarage@hotmail.com",True,False,False,0,"",0,0,0,"",0,0,"",0,0,0,0,"AlluGarage","AlluGarage","Single-player","Indie,Simulation,Strategy","","https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_1c0e3e583d4b4aebb6e10619ed5d3403592e1db4.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_7060f1c3639571f196022ef5cb54bf1c8c91a21c.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_daf01a84feac22d51b5612f2ea3d07c023d10db2.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_caf3ff69b490d53eb8825eb48c174aff99202d7f.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_c469396fe51d25c333983460bfaf81b17d170811.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_3f5ea3da65fe29be83e3d75ca9b5dac49d74b2cf.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_adb9b15f4d75d11413fa32ee14046f26fb4b7c07.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_dced82f3549f62d1ad1c97c6f7bdb5328a6c0741.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_6ab3d4c2107895bcbd86b5c7e86cf10bd79b3304.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_d058afbc15cfe8e48d11ce5c948dfc5c5d2a7331.1920x1080.jpg?t=1592326929,https://cdn.akamai.steamstatic.com/steam/apps/1113290/ss_cb4ed3bae6bd62164db184c2f46c4f3a1135a8fc.1920x1080.jpg?t=1592326929","http://cdn.akamai.steamstatic.com/steam/apps/256787119/movie_max.mp4?t=1591087516"
